# Z-Coordinate, Y-Displacement
5.950000e-01, -1.232608e-01
6.000000e-01, -1.242627e-01
6.050000e-01, -1.252619e-01
6.100000e-01, -1.262584e-01
6.149999e-01, -1.272521e-01
6.199999e-01, -1.282430e-01
6.249999e-01, -1.292311e-01
6.299999e-01, -1.302163e-01
6.349999e-01, -1.311986e-01
6.399999e-01, -1.321779e-01
6.449999e-01, -1.331542e-01
6.500000e-01, -1.341274e-01
6.550000e-01, -1.350975e-01
6.600000e-01, -1.360645e-01
6.650000e-01, -1.370283e-01
6.700000e-01, -1.379888e-01
6.750000e-01, -1.389461e-01
6.799999e-01, -1.399000e-01
6.849999e-01, -1.408506e-01
6.899999e-01, -1.417978e-01
6.949999e-01, -1.427416e-01
6.999999e-01, -1.436818e-01
7.049999e-01, -1.446185e-01
7.100000e-01, -1.455517e-01
7.150000e-01, -1.464813e-01
7.200000e-01, -1.474072e-01
7.250000e-01, -1.483294e-01
7.300000e-01, -1.492478e-01
7.350000e-01, -1.501625e-01
7.399999e-01, -1.510734e-01
7.449999e-01, -1.519804e-01
7.499999e-01, -1.528836e-01
7.549999e-01, -1.537828e-01
7.599999e-01, -1.546780e-01
7.649999e-01, -1.555692e-01
7.699999e-01, -1.564564e-01
7.750000e-01, -1.573395e-01
7.800000e-01, -1.582185e-01
7.850000e-01, -1.590932e-01
7.900000e-01, -1.599638e-01
7.950000e-01, -1.608302e-01
8.000000e-01, -1.616922e-01
8.049999e-01, -1.625500e-01
8.099999e-01, -1.634033e-01
8.149999e-01, -1.642523e-01
8.199999e-01, -1.650969e-01
8.249999e-01, -1.659370e-01
8.299999e-01, -1.667726e-01
8.350000e-01, -1.676037e-01
8.400000e-01, -1.684301e-01
8.450000e-01, -1.692520e-01
8.500000e-01, -1.700692e-01
8.550000e-01, -1.708818e-01
8.600000e-01, -1.716896e-01
8.649999e-01, -1.724927e-01
8.699999e-01, -1.732910e-01
8.749999e-01, -1.740844e-01
8.799999e-01, -1.748731e-01
8.849999e-01, -1.756568e-01
8.899999e-01, -1.764356e-01
8.949999e-01, -1.772094e-01
8.999999e-01, -1.779783e-01
9.049999e-01, -1.787421e-01
9.099999e-01, -1.795009e-01
9.149999e-01, -1.802545e-01
9.199999e-01, -1.810031e-01
9.249999e-01, -1.817465e-01
9.299999e-01, -1.824847e-01
9.349999e-01, -1.832177e-01
9.399999e-01, -1.839455e-01
9.449999e-01, -1.846680e-01
9.499999e-01, -1.853851e-01
9.549999e-01, -1.860970e-01
9.599999e-01, -1.868034e-01
9.649999e-01, -1.875045e-01
9.699999e-01, -1.882001e-01
9.749999e-01, -1.888902e-01
9.799999e-01, -1.895749e-01
9.849999e-01, -1.902540e-01
9.899999e-01, -1.909276e-01
9.949999e-01, -1.915956e-01
9.999999e-01, -1.922580e-01
1.005000e+00, -1.929148e-01
1.010000e+00, -1.935659e-01
1.015000e+00, -1.942113e-01
1.020000e+00, -1.948510e-01
1.025000e+00, -1.954849e-01
1.030000e+00, -1.961131e-01
1.035000e+00, -1.967354e-01
1.040000e+00, -1.973520e-01
1.045000e+00, -1.979627e-01
1.050000e+00, -1.985675e-01
1.055000e+00, -1.991664e-01
1.060000e+00, -1.997593e-01
1.065000e+00, -2.003464e-01
1.070000e+00, -2.009274e-01
1.075000e+00, -2.015024e-01
1.080000e+00, -2.020714e-01
1.085000e+00, -2.026343e-01
1.090000e+00, -2.031912e-01
1.095000e+00, -2.037420e-01
1.100000e+00, -2.042866e-01
1.105000e+00, -2.048251e-01
1.110000e+00, -2.053574e-01
1.115000e+00, -2.058835e-01
1.120000e+00, -2.064035e-01
1.125000e+00, -2.069171e-01
1.130000e+00, -2.074246e-01
1.135000e+00, -2.079257e-01
1.140000e+00, -2.084205e-01
1.145000e+00, -2.089090e-01
1.150000e+00, -2.093912e-01
1.155000e+00, -2.098670e-01
1.160000e+00, -2.103364e-01
1.165000e+00, -2.107994e-01
1.170000e+00, -2.112560e-01
1.175000e+00, -2.117061e-01
1.180000e+00, -2.121498e-01
1.185000e+00, -2.125870e-01
1.190000e+00, -2.130177e-01
1.195000e+00, -2.134418e-01
1.200000e+00, -2.138595e-01
1.205000e+00, -2.142706e-01
1.210000e+00, -2.146751e-01
1.215000e+00, -2.150730e-01
1.220000e+00, -2.154643e-01
1.225000e+00, -2.158490e-01
1.230000e+00, -2.162271e-01
1.235000e+00, -2.165985e-01
1.240000e+00, -2.169632e-01
1.245000e+00, -2.173213e-01
1.250000e+00, -2.176727e-01
1.255000e+00, -2.180173e-01
1.260000e+00, -2.183552e-01
1.265000e+00, -2.186864e-01
1.270000e+00, -2.190108e-01
1.275000e+00, -2.193284e-01
1.280000e+00, -2.196393e-01
1.285000e+00, -2.199434e-01
1.290000e+00, -2.202406e-01
1.295000e+00, -2.205311e-01
1.300000e+00, -2.208147e-01
1.305000e+00, -2.210914e-01
1.310000e+00, -2.213613e-01
1.315000e+00, -2.216243e-01
1.320000e+00, -2.218805e-01
1.325000e+00, -2.221297e-01
1.330000e+00, -2.223721e-01
1.335000e+00, -2.226075e-01
1.340000e+00, -2.228360e-01
1.345000e+00, -2.230576e-01
1.350000e+00, -2.232722e-01
1.355000e+00, -2.234799e-01
1.360000e+00, -2.236807e-01
1.365000e+00, -2.238744e-01
1.370000e+00, -2.240612e-01
1.375000e+00, -2.242410e-01
1.380000e+00, -2.244138e-01
1.385000e+00, -2.245796e-01
1.390000e+00, -2.247385e-01
1.395000e+00, -2.248903e-01
1.400000e+00, -2.250350e-01
1.405000e+00, -2.251728e-01
1.410000e+00, -2.253035e-01
1.415000e+00, -2.254272e-01
1.420000e+00, -2.255439e-01
1.425000e+00, -2.256535e-01
1.430000e+00, -2.257560e-01
1.435000e+00, -2.258516e-01
1.440000e+00, -2.259400e-01
1.445000e+00, -2.260214e-01
1.450000e+00, -2.260957e-01
1.455000e+00, -2.261630e-01
1.460000e+00, -2.262231e-01
1.465000e+00, -2.262762e-01
1.470000e+00, -2.263223e-01
1.475000e+00, -2.263612e-01
1.480000e+00, -2.263931e-01
1.485000e+00, -2.264179e-01
1.490000e+00, -2.264356e-01
1.495000e+00, -2.264462e-01
1.500000e+00, -2.264497e-01
1.505000e+00, -2.264462e-01
1.510000e+00, -2.264356e-01
1.515000e+00, -2.264179e-01
1.520000e+00, -2.263931e-01
1.525000e+00, -2.263612e-01
1.530000e+00, -2.263223e-01
1.535000e+00, -2.262762e-01
1.540000e+00, -2.262231e-01
1.545000e+00, -2.261630e-01
1.550000e+00, -2.260957e-01
1.555000e+00, -2.260214e-01
1.560000e+00, -2.259400e-01
1.565000e+00, -2.258516e-01
1.570000e+00, -2.257560e-01
1.575000e+00, -2.256535e-01
1.580000e+00, -2.255439e-01
1.585000e+00, -2.254272e-01
1.590000e+00, -2.253035e-01
1.595000e+00, -2.251728e-01
1.600000e+00, -2.250350e-01
1.605000e+00, -2.248903e-01
1.610000e+00, -2.247385e-01
1.615000e+00, -2.245796e-01
1.620000e+00, -2.244138e-01
1.625000e+00, -2.242410e-01
1.630000e+00, -2.240612e-01
1.635000e+00, -2.238744e-01
1.640000e+00, -2.236806e-01
1.645000e+00, -2.234799e-01
1.650000e+00, -2.232722e-01
1.655000e+00, -2.230576e-01
1.660000e+00, -2.228360e-01
1.665000e+00, -2.226075e-01
1.670000e+00, -2.223721e-01
1.675000e+00, -2.221297e-01
1.680000e+00, -2.218805e-01
1.685000e+00, -2.216243e-01
1.690000e+00, -2.213613e-01
1.695000e+00, -2.210914e-01
1.700000e+00, -2.208147e-01
1.705000e+00, -2.205311e-01
1.710000e+00, -2.202406e-01
1.715000e+00, -2.199434e-01
1.720000e+00, -2.196393e-01
1.725000e+00, -2.193284e-01
1.730000e+00, -2.190108e-01
1.735000e+00, -2.186864e-01
1.740000e+00, -2.183552e-01
1.745000e+00, -2.180173e-01
1.750000e+00, -2.176727e-01
1.755000e+00, -2.173213e-01
1.760000e+00, -2.169632e-01
1.765000e+00, -2.165985e-01
1.770000e+00, -2.162271e-01
1.775000e+00, -2.158490e-01
1.780000e+00, -2.154643e-01
1.785000e+00, -2.150730e-01
1.790000e+00, -2.146751e-01
1.795000e+00, -2.142706e-01
1.800000e+00, -2.138595e-01
1.805000e+00, -2.134418e-01
1.810000e+00, -2.130177e-01
1.815000e+00, -2.125870e-01
1.820000e+00, -2.121498e-01
1.825000e+00, -2.117061e-01
1.830000e+00, -2.112560e-01
1.835000e+00, -2.107994e-01
1.840000e+00, -2.103364e-01
1.845000e+00, -2.098670e-01
1.850000e+00, -2.093912e-01
1.855000e+00, -2.089090e-01
1.860000e+00, -2.084205e-01
1.865000e+00, -2.079257e-01
1.870000e+00, -2.074246e-01
1.875000e+00, -2.069172e-01
1.880000e+00, -2.064035e-01
1.885000e+00, -2.058835e-01
1.890000e+00, -2.053574e-01
1.895000e+00, -2.048251e-01
1.900000e+00, -2.042866e-01
1.905000e+00, -2.037420e-01
1.910000e+00, -2.031912e-01
1.915000e+00, -2.026343e-01
1.920000e+00, -2.020714e-01
1.925000e+00, -2.015024e-01
1.930000e+00, -2.009274e-01
1.935000e+00, -2.003464e-01
1.940000e+00, -1.997593e-01
1.945000e+00, -1.991664e-01
1.950000e+00, -1.985675e-01
1.955000e+00, -1.979627e-01
1.960000e+00, -1.973520e-01
1.965000e+00, -1.967354e-01
1.970000e+00, -1.961131e-01
1.975000e+00, -1.954849e-01
1.980000e+00, -1.948510e-01
1.985000e+00, -1.942113e-01
1.990000e+00, -1.935659e-01
1.995000e+00, -1.929148e-01
2.000000e+00, -1.922580e-01
2.005000e+00, -1.915956e-01
2.010000e+00, -1.909276e-01
2.015000e+00, -1.902540e-01
2.020000e+00, -1.895749e-01
2.025000e+00, -1.888902e-01
2.030000e+00, -1.882001e-01
2.035000e+00, -1.875045e-01
2.040000e+00, -1.868034e-01
2.045000e+00, -1.860970e-01
2.050000e+00, -1.853852e-01
2.055000e+00, -1.846680e-01
2.060000e+00, -1.839455e-01
2.065000e+00, -1.832177e-01
2.070000e+00, -1.824847e-01
2.075000e+00, -1.817465e-01
2.080000e+00, -1.810031e-01
2.085000e+00, -1.802545e-01
2.090000e+00, -1.795008e-01
2.095000e+00, -1.787421e-01
2.100000e+00, -1.779783e-01
2.105000e+00, -1.772094e-01
2.110000e+00, -1.764356e-01
2.115000e+00, -1.756568e-01
2.120000e+00, -1.748730e-01
2.125000e+00, -1.740845e-01
2.130000e+00, -1.732910e-01
2.135000e+00, -1.724927e-01
2.140000e+00, -1.716896e-01
2.145000e+00, -1.708818e-01
2.150000e+00, -1.700692e-01
2.155000e+00, -1.692520e-01
2.160000e+00, -1.684301e-01
2.165000e+00, -1.676037e-01
2.170000e+00, -1.667726e-01
2.175000e+00, -1.659370e-01
2.180000e+00, -1.650969e-01
2.185000e+00, -1.642524e-01
2.190000e+00, -1.634033e-01
2.195000e+00, -1.625500e-01
2.200000e+00, -1.616922e-01
2.205000e+00, -1.608302e-01
2.210000e+00, -1.599638e-01
2.215000e+00, -1.590933e-01
2.220000e+00, -1.582185e-01
2.225000e+00, -1.573395e-01
2.230000e+00, -1.564564e-01
2.235000e+00, -1.555693e-01
2.240000e+00, -1.546780e-01
2.245000e+00, -1.537828e-01
2.250000e+00, -1.528836e-01
2.255000e+00, -1.519804e-01
2.260000e+00, -1.510734e-01
2.265000e+00, -1.501625e-01
2.270000e+00, -1.492478e-01
2.275000e+00, -1.483293e-01
2.280000e+00, -1.474072e-01
2.285000e+00, -1.464812e-01
2.290000e+00, -1.455517e-01
2.295000e+00, -1.446185e-01
2.300000e+00, -1.436818e-01
2.305000e+00, -1.427416e-01
2.310000e+00, -1.417978e-01
2.315000e+00, -1.408506e-01
2.320000e+00, -1.399001e-01
2.325000e+00, -1.389461e-01
2.330000e+00, -1.379889e-01
2.335000e+00, -1.370283e-01
2.340000e+00, -1.360645e-01
2.345000e+00, -1.350975e-01
2.350000e+00, -1.341274e-01
2.355000e+00, -1.331542e-01
2.360000e+00, -1.321779e-01
2.365000e+00, -1.311986e-01
2.370000e+00, -1.302163e-01
2.375000e+00, -1.292311e-01
2.380000e+00, -1.282430e-01
2.385000e+00, -1.272521e-01
2.390000e+00, -1.262583e-01
2.395000e+00, -1.252619e-01
2.400000e+00, -1.242627e-01
2.405000e+00, -1.232608e-01
2.410000e+00, -1.222563e-01
2.415000e+00, -1.212493e-01
2.420000e+00, -1.202397e-01
2.425000e+00, -1.192277e-01
2.430000e+00, -1.182132e-01
2.435000e+00, -1.171963e-01
2.440000e+00, -1.161771e-01
2.445000e+00, -1.151555e-01
2.450000e+00, -1.141317e-01
2.455000e+00, -1.131058e-01
2.460000e+00, -1.120776e-01
2.465000e+00, -1.110474e-01
2.470000e+00, -1.100150e-01
2.475000e+00, -1.089807e-01
2.480000e+00, -1.079443e-01
2.485000e+00, -1.069061e-01
2.490000e+00, -1.058660e-01
2.495000e+00, -1.048240e-01
2.500000e+00, -1.037803e-01
2.505000e+00, -1.027348e-01
2.510000e+00, -1.016877e-01
2.515000e+00, -1.006389e-01
2.520000e+00, -9.958848e-02
2.525000e+00, -9.853657e-02
2.530000e+00, -9.748312e-02
2.535000e+00, -9.642828e-02
2.540000e+00, -9.537199e-02
2.545000e+00, -9.431435e-02
2.550000e+00, -9.325547e-02
2.555000e+00, -9.219529e-02
2.560000e+00, -9.113395e-02
2.565000e+00, -9.007141e-02
2.570000e+00, -8.900783e-02
2.575000e+00, -8.794314e-02
2.580000e+00, -8.687750e-02
2.585000e+00, -8.581085e-02
2.590000e+00, -8.474335e-02
2.595000e+00, -8.367495e-02
2.600000e+00, -8.260580e-02
2.605000e+00, -8.153585e-02
2.610000e+00, -8.046524e-02
2.615000e+00, -7.939393e-02
2.620000e+00, -7.832208e-02
2.625000e+00, -7.724961e-02
2.630000e+00, -7.617670e-02
2.635000e+00, -7.510329e-02
2.640000e+00, -7.402954e-02
2.645000e+00, -7.295538e-02
2.650000e+00, -7.188099e-02
2.655000e+00, -7.080629e-02
2.660000e+00, -6.973146e-02
2.665000e+00, -6.865641e-02
2.670000e+00, -6.758131e-02
2.675000e+00, -6.650619e-02
2.680000e+00, -6.543107e-02
2.685000e+00, -6.435601e-02
2.690000e+00, -6.328107e-02
2.695000e+00, -6.220630e-02
2.700000e+00, -6.113176e-02
2.705000e+00, -6.005747e-02
2.710000e+00, -5.898354e-02
2.715000e+00, -5.790994e-02
2.720000e+00, -5.683683e-02
2.725000e+00, -5.576412e-02
2.730000e+00, -5.469206e-02
2.735000e+00, -5.362044e-02
2.740000e+00, -5.254963e-02
2.745000e+00, -5.147932e-02
2.750000e+00, -5.040998e-02
2.755000e+00, -4.934118e-02
2.760000e+00, -4.827354e-02
2.765000e+00, -4.720644e-02
2.770000e+00, -4.614073e-02
2.775000e+00, -4.507552e-02
2.780000e+00, -4.401197e-02
2.785000e+00, -4.294886e-02
2.790000e+00, -4.188770e-02
2.795000e+00, -4.082688e-02
2.800000e+00, -3.976836e-02
2.805000e+00, -3.871000e-02
2.810000e+00, -3.765436e-02
2.815000e+00, -3.659866e-02
2.820000e+00, -3.554616e-02
2.825000e+00, -3.449328e-02
2.830000e+00, -3.344417e-02
2.835000e+00, -3.239431e-02
2.840000e+00, -3.134883e-02
2.845000e+00, -3.030213e-02
2.850000e+00, -2.926059e-02
2.855000e+00, -2.821729e-02
2.860000e+00, -2.717987e-02
2.865000e+00, -2.614021e-02
2.870000e+00, -2.510712e-02
2.875000e+00, -2.407140e-02
2.880000e+00, -2.304284e-02
2.885000e+00, -2.201140e-02
2.890000e+00, -2.098753e-02
2.895000e+00, -1.996086e-02
2.900000e+00, -1.894186e-02
2.905000e+00, -1.792058e-02
2.910000e+00, -1.690661e-02
2.915000e+00, -1.589154e-02
2.920000e+00, -1.488284e-02
2.925000e+00, -1.387499e-02
2.930000e+00, -1.287195e-02
2.935000e+00, -1.187248e-02
2.940000e+00, -1.087567e-02
2.945000e+00, -9.885753e-03
2.950000e+00, -8.895937e-03
2.955000e+00, -7.916469e-03
2.960000e+00, -6.934522e-03
2.965000e+00, -5.965700e-03
2.970000e+00, -4.992242e-03
2.975000e+00, -4.033135e-03
2.980000e+00, -3.068200e-03
2.985000e+00, -2.116343e-03
2.990000e+00, -1.158640e-03
2.995000e+00, -2.100040e-04
3.000000e+00, 7.427881e-04
